"ord_id","prod_id","ship_id","vendas","descontos","qtd_unidades","profit","shipping_cost","base_margin","venda_por_unidade","lucro_por_unidade","custo_por_unidade","custo_implicito"
Ord_4386,Prod_5,SHP_6115,27.32,0.05,6,-5.87,5.33,0.43,4.553333333333334,-0.9783333333333334,0.8883333333333333,26.494000000000003
Ord_4386,Prod_1,SHP_6116,643.31,0.08,43,-231.34,10.68,0.58,14.960697674418604,-5.38,0.2483720930232558,812.5052000000001
Ord_4342,Prod_13,SHP_6056,1348.57,0.08,47,19.57,8.99,0.58,28.692978723404256,0.41638297872340424,0.19127659574468087,1212.1244
Ord_4342,Prod_1,SHP_6054,1225.52,0.1,36,-1191.13,35.0,0.85,34.04222222222222,-33.08694444444445,0.9722222222222222,2259.098
Ord_4432,Prod_4,SHP_6177,7312.0315,0.06,50,2031.51,8.99,0.57,146.24063,40.6302,0.17980000000000002,4832.80961
Ord_4342,Prod_8,SHP_6055,1024.29,0.07,10,-95.52,19.99,0.52,102.429,-9.552,1.9989999999999999,1028.1197
Ord_4451,Prod_6,SHP_6200,123.15,0.05,23,22.98,2.04,0.36,5.354347826086957,0.9991304347826088,0.08869565217391305,91.9725
Ord_628,Prod_4,SHP_860,477.5045,0.09,17,-245.56,5.0,0.85,28.0885,-14.444705882352942,0.29411764705882354,675.089095
Ord_639,Prod_4,SHP_872,763.6485,0.06,8,-277.78,5.26,0.57,95.4560625,-34.7225,0.6575,990.34959
Ord_597,Prod_2,SHP_815,1449.3,0.08,24,-712.14,49.0,0.59,60.387499999999996,-29.6725,2.0416666666666665,1996.496
Ord_671,Prod_3,SHP_918,125.54,0.03,14,-15.74,6.16,0.35,8.967142857142857,-1.1242857142857143,0.44,131.3538
Ord_657,Prod_4,SHP_899,2343.076,0.06,24,311.64,8.99,0.58,97.62816666666667,12.985,0.3745833333333333,1881.8614400000006
Ord_678,Prod_6,SHP_928,118.36,0.08,17,-60.65,7.37,0.37,6.96235294117647,-3.567647058823529,0.4335294117647059,162.1712
Ord_657,Prod_8,SHP_898,784.72,0.01,43,-87.96,4.0,0.79,18.249302325581397,-2.045581395348837,0.09302325581395349,860.8328
Ord_645,Prod_5,SHP_882,919.0,0.0,50,89.6,8.99,0.47,18.38,1.7919999999999998,0.17980000000000002,820.41
Ord_657,Prod_15,SHP_897,1865.94,0.04,11,116.1,30.0,0.62,169.63090909090909,10.554545454545455,2.727272727272727,1645.2024000000001
Ord_636,Prod_6,SHP_869,201.37,0.1,30,59.84,1.6,0.38,6.7123333333333335,1.9946666666666668,0.05333333333333334,119.793
Ord_630,Prod_8,SHP_862,1500.17,0.06,40,423.87,1.99,0.51,37.50425,10.59675,0.04975,984.2998000000001
Ord_597,Prod_4,SHP_816,4283.235,0.1,44,676.13,8.8,0.59,97.34625,15.36659090909091,0.2,3169.9814999999994
Ord_630,Prod_6,SHP_863,377.31,0.02,45,87.96,2.87,0.4,8.384666666666666,1.9546666666666666,0.06377777777777778,278.9338
Ord_597,Prod_4,SHP_816,4374.6865,0.05,43,973.16,8.08,0.57,101.73689534883721,22.631627906976743,0.18790697674418605,3174.7121749999997
Ord_1846,Prod_7,SHP_2540,161.28,0.01,46,56.73,0.76,0.39,3.506086956521739,1.2332608695652174,0.01652173913043478,102.17720000000003
Ord_2008,Prod_17,SHP_2744,5549.79,0.09,47,1300.8,17.85,0.56,118.08063829787234,27.67659574468085,0.3797872340425532,3731.6588999999994
Ord_1846,Prod_1,SHP_2666,250.75,0.02,13,-43.52,9.47,0.59,19.28846153846154,-3.347692307692308,0.7284615384615385,279.785
Ord_2062,Prod_4,SHP_2818,821.7885,0.06,18,-230.34,5.0,0.8,45.654916666666665,-12.796666666666667,0.2777777777777778,997.82119
Ord_1846,Prod_6,SHP_2540,1356.45,0.02,37,47.65,19.99,0.38,36.660810810810815,1.287837837837838,0.5402702702702702,1261.681
Ord_1955,Prod_6,SHP_2676,164.22,0.1,28,-124.72,7.5,0.4,5.865,-4.454285714285715,0.26785714285714285,265.01800000000003
Ord_1846,Prod_8,SHP_2667,313.05,0.02,31,81.87,1.99,0.43,10.098387096774195,2.640967741935484,0.06419354838709677,222.92899999999997
Ord_1986,Prod_8,SHP_2714,815.89,0.1,43,-20.25,4.0,0.68,18.974186046511626,-0.47093023255813954,0.09302325581395349,750.5509999999999
Ord_1955,Prod_6,SHP_2676,135.91,0.07,25,37.5,1.21,0.4,5.4364,1.5,0.0484,87.6863
Ord_1986,Prod_3,SHP_3045,30.61,0.09,11,-3.38,1.49,0.36,2.7827272727272727,-0.30727272727272725,0.13545454545454547,29.7451
Ord_2255,Prod_8,SHP_3070,452.93,0.09,43,-172.34,6.5,0.64,10.533255813953488,-4.007906976744186,0.1511627906976744,578.0063
Ord_1846,Prod_6,SHP_2666,200.7,0.02,29,-147.72,9.17,0.37,6.9206896551724135,-5.0937931034482755,0.3162068965517241,335.236
Ord_2255,Prod_6,SHP_3069,311.1,0.04,45,86.6,2.0,0.39,6.913333333333334,1.9244444444444444,0.044444444444444446,210.056
Ord_2062,Prod_4,SHP_3182,5634.3525,0.03,34,1185.41,8.08,0.59,165.71625,34.865,0.2376470588235294,4271.831925
Ord_5161,Prod_12,SHP_7212,228.46,0.01,47,112.06,0.5,0.36,4.860851063829787,2.384255319148936,0.010638297872340425,113.6154
Ord_5161,Prod_6,SHP_7213,77.61,0.09,19,16.79,1.3,0.37,4.084736842105263,0.8836842105263157,0.06842105263157895,52.53510000000001
Ord_5203,Prod_13,SHP_7269,95.26,0.02,26,-89.06,5.0,0.56,3.663846153846154,-3.4253846153846155,0.19230769230769232,177.4148
Ord_5175,Prod_17,SHP_7232,1191.73,0.07,13,147.6,13.99,0.38,91.67153846153846,11.353846153846153,1.0761538461538462,946.7189
Ord_5165,Prod_12,SHP_7218,95.71,0.04,38,32.81,0.5,0.39,2.5186842105263154,0.863421052631579,0.013157894736842105,58.57159999999999
Ord_5245,Prod_8,SHP_7325,99.94,0.07,46,-55.84,1.99,0.55,2.172608695652174,-1.213913043478261,0.043260869565217394,146.7942
Ord_5245,Prod_13,SHP_7326,18.7,0.07,11,-3.36,0.7,0.56,1.7,-0.3054545454545454,0.06363636363636363,20.051
Ord_5151,Prod_13,SHP_7199,122.23,0.03,29,24.55,1.2,0.44,4.214827586206897,0.846551724137931,0.041379310344827586,92.8131
Ord_5223,Prod_4,SHP_7296,4524.907,0.07,47,1464.87,2.5,0.55,96.2746170212766,31.167446808510636,0.05319148936170213,2740.7935100000004
Ord_5337,Prod_10,SHP_7451,3301.33,0.05,23,-307.46,36.09,0.77,143.53608695652173,-13.367826086956521,1.569130434782609,3407.6335
Ord_5278,Prod_6,SHP_7367,172.33,0.04,26,-52.21,5.74,0.37,6.628076923076923,-2.0080769230769233,0.22076923076923077,211.9068
Ord_5316,Prod_2,SHP_7425,412.37,0.06,46,2.71,3.5,0.58,8.964565217391305,0.05891304347826087,0.07608695652173914,381.4178
Ord_5248,Prod_6,SHP_7329,53.46,0.02,7,-17.58,5.9,0.37,7.637142857142857,-2.511428571428571,0.8428571428571429,64.07079999999999
Ord_5278,Prod_3,SHP_7367,852.75,0.08,29,358.73,1.49,0.37,29.405172413793103,12.370000000000001,0.05137931034482759,424.30999999999995
Ord_5284,Prod_4,SHP_7377,5638.798,0.09,33,1406.05,3.0,0.58,170.87266666666665,42.60757575757576,0.09090909090909091,3722.2561799999994
Ord_5337,Prod_12,SHP_7452,126.95,0.06,28,45.87,0.99,0.39,4.5339285714285715,1.6382142857142856,0.03535714285714286,72.47300000000001
Ord_5251,Prod_6,SHP_7332,881.65,0.08,50,41.27,9.03,0.37,17.633,0.8254,0.18059999999999998,760.818
Ord_5269,Prod_4,SHP_7356,1281.358,0.09,14,-90.12,5.99,0.57,91.52557142857142,-6.437142857142858,0.4278571428571429,1250.1657799999998
Ord_5284,Prod_12,SHP_7376,203.49,0.05,34,90.35,0.5,0.39,5.985,2.6573529411764705,0.014705882352941176,102.46550000000002
Ord_4825,Prod_17,SHP_6723,2013.8,0.01,16,-98.43,56.14,0.39,125.8625,-6.151875,3.50875,2035.952
Ord_4770,Prod_1,SHP_6654,1128.03,0.01,25,256.3,6.22,,45.1212,10.252,0.2488,854.2297000000001
Ord_4825,Prod_3,SHP_6722,320.57,0.1,46,-114.2,6.05,0.39,6.968913043478261,-2.482608695652174,0.13152173913043477,396.66299999999995
Ord_4770,Prod_8,SHP_6653,1734.4,0.02,49,749.16,1.99,0.43,35.395918367346944,15.288979591836734,0.040612244897959185,948.562
Ord_4143,Prod_6,SHP_5770,901.32,0.1,25,338.01,5.08,0.38,36.052800000000005,13.5204,0.2032,468.09800000000007
Ord_4143,Prod_16,SHP_5771,207.21,0.06,24,-78.64,6.14,0.59,8.633750000000001,-3.276666666666667,0.2558333333333333,267.2774
Ord_4538,Prod_8,SHP_6317,105.13,0.08,4,-103.23,4.0,0.75,26.2825,-25.8075,1.0,195.9496
Ord_1528,Prod_13,SHP_2113,964.09,0.02,44,105.37,5.53,0.59,21.911136363636363,2.3947727272727275,0.1256818181818182,833.9082000000001
Ord_1445,Prod_3,SHP_1996,18.7,0.1,3,-14.69,5.83,0.36,6.233333333333333,-4.8966666666666665,1.9433333333333334,25.689999999999998
Ord_1327,Prod_6,SHP_1827,391.42,0.04,38,25.03,5.12,0.4,10.300526315789474,0.6586842105263159,0.13473684210526315,345.6132
Ord_1607,Prod_4,SHP_2220,2980.372,0.02,19,494.63,8.99,0.57,156.8616842105263,26.033157894736842,0.4731578947368421,2417.1445599999997
Ord_1528,Prod_13,SHP_2112,36.65,0.03,6,0.43,0.91,0.51,6.108333333333333,0.07166666666666667,0.15166666666666667,34.2105
Ord_1607,Prod_3,SHP_2220,50.42,0.06,10,7.25,1.49,0.36,5.042,0.725,0.149,38.6548
Ord_1445,Prod_13,SHP_1996,140.74,0.01,39,-92.29,3.97,0.56,3.608717948717949,-2.3664102564102567,0.1017948717948718,227.6526
Ord_69,Prod_1,SHP_93,5188.86,0.1,48,395.12,8.64,0.78,108.10125,8.231666666666667,0.18000000000000002,4266.214
Ord_288,Prod_12,SHP_389,47.44,0.09,17,14.49,0.5,0.38,2.7905882352941176,0.8523529411764706,0.029411764705882353,28.1804
Ord_272,Prod_4,SHP_371,680.8585,0.05,39,319.1,0.99,0.37,17.45791025641026,8.182051282051283,0.025384615384615384,326.72557500000005
Ord_266,Prod_5,SHP_364,30.68,0.02,15,-37.39,4.08,0.53,2.0453333333333332,-2.4926666666666666,0.272,63.3764
Ord_12,Prod_9,SHP_15,248.26,0.07,16,93.8,1.39,0.4,15.51625,5.8625,0.086875,135.6918
Ord_5171,Prod_8,SHP_7228,372.09,0.04,16,98.28,1.99,0.43,23.255625,6.1425,0.124375,256.93639999999994
Ord_5167,Prod_2,SHP_7221,212.91,0.0,3,-65.15,3.5,0.59,70.97,-21.71666666666667,1.1666666666666667,274.56
Ord_5177,Prod_2,SHP_7234,321.02,0.1,37,-11.88,3.5,0.58,8.676216216216215,-0.3210810810810811,0.0945945945945946,297.298
Ord_5167,Prod_6,SHP_7222,1275.61,0.08,35,517.33,5.08,0.38,36.446,14.780857142857144,0.14514285714285716,651.1511999999999
Ord_5212,Prod_5,SHP_7283,447.12,0.08,43,-14.27,5.16,0.57,10.398139534883722,-0.33186046511627904,0.12000000000000001,420.46039999999994
Ord_5180,Prod_9,SHP_7237,862.64,0.04,23,122.11,14.72,0.4,37.50608695652174,5.309130434782609,0.64,691.3044
Ord_4830,Prod_6,SHP_6731,158.91,0.06,24,-38.57,5.2,0.37,6.62125,-1.6070833333333334,0.21666666666666667,182.7454
Ord_4796,Prod_16,SHP_6686,95.09,0.09,9,-13.53,3.37,0.57,10.565555555555555,-1.5033333333333332,0.37444444444444447,96.6919
Ord_4796,Prod_13,SHP_6687,150.06,0.02,49,30.97,0.7,0.56,3.062448979591837,0.6320408163265306,0.014285714285714285,115.3888
Ord_4796,Prod_6,SHP_6686,122.09,0.04,6,-15.2,9.54,0.37,20.348333333333333,-2.533333333333333,1.5899999999999999,122.86640000000001
Ord_1965,Prod_3,SHP_2689,267.0,0.09,19,-2.83,7.17,0.38,14.052631578947368,-0.14894736842105263,0.3773684210526316,238.63000000000002
Ord_1854,Prod_6,SHP_2548,817.53,0.03,34,76.63,11.54,0.39,24.044999999999998,2.253823529411765,0.3394117647058823,704.8341
Ord_1814,Prod_13,SHP_2507,81.9,0.01,27,4.06,0.96,0.58,3.0333333333333337,0.15037037037037035,0.035555555555555556,76.061
Ord_1854,Prod_16,SHP_2548,182.47,0.05,17,-3.18,3.37,0.57,10.733529411764707,-0.18705882352941178,0.19823529411764707,173.1565
Ord_2967,Prod_12,SHP_4090,132.12,0.07,37,54.78,0.5,0.37,3.5708108108108108,1.4805405405405405,0.013513513513513514,67.5916
Ord_1521,Prod_15,SHP_2100,2230.97,0.06,12,273.27,26.2,0.59,185.91416666666666,22.772499999999997,2.183333333333333,1797.6417999999999
Ord_1521,Prod_5,SHP_2101,200.77,0.01,25,-60.61,7.98,0.42,8.030800000000001,-2.4244,0.31920000000000004,251.39230000000003
Ord_3000,Prod_2,SHP_4152,353.02,0.0,7,72.55,5.1,0.46,50.43142857142857,10.364285714285714,0.7285714285714285,275.36999999999995
Ord_2957,Prod_13,SHP_4078,65.12,0.07,38,1.42,1.0,0.35,1.713684210526316,0.03736842105263158,0.02631578947368421,58.141600000000004
Ord_1535,Prod_1,SHP_2124,1326.69,0.0,37,185.37,8.74,0.61,35.85648648648649,5.01,0.23621621621621622,1132.58
Ord_1544,Prod_3,SHP_2135,60.92,0.07,33,-17.2,1.49,0.37,1.8460606060606062,-0.5212121212121212,0.04515151515151515,72.3656
Ord_2991,Prod_13,SHP_4136,193.25,0.03,19,71.55,1.09,0.43,10.171052631578947,3.7657894736842104,0.05736842105263158,114.81249999999999
Ord_2957,Prod_6,SHP_4078,205.87,0.03,35,65.88,1.46,0.39,5.882000000000001,1.8822857142857141,0.04171428571428571,132.3539
Ord_1854,Prod_17,SHP_2548,25.96,0.06,2,-29.29,6.24,0.36,12.98,-14.645,3.12,47.4524
Ord_1535,Prod_2,SHP_2123,3638.27,0.04,45,1123.79,4.5,0.59,80.85044444444445,24.97311111111111,0.1,2364.4492
Ord_2946,Prod_6,SHP_4065,51.27,0.06,7,3.27,2.17,0.38,7.324285714285715,0.46714285714285714,0.31,42.7538
Ord_1544,Prod_5,SHP_2136,387.17,0.01,8,190.6,4.8,0.68,48.39625,23.825,0.6,187.89830000000003
Ord_4506,Prod_16,SHP_6273,92.02,0.07,9,-24.88,4.68,0.59,10.224444444444444,-2.7644444444444445,0.52,105.77859999999998
Ord_1814,Prod_9,SHP_2507,495.5,0.06,44,-12.67,6.97,0.35,11.261363636363637,-0.28795454545454546,0.15840909090909092,471.46999999999997
Ord_4083,Prod_13,SHP_5692,557.52,0.03,47,-157.3,7.95,0.58,11.862127659574467,-3.346808510638298,0.16914893617021276,690.1443999999999
Ord_4058,Prod_4,SHP_5658,642.9145,0.01,11,-118.8,8.99,0.6,58.44677272727272,-10.799999999999999,0.8172727272727273,746.295355
Ord_4046,Prod_13,SHP_5638,24.76,0.09,9,-1.82,0.7,0.56,2.7511111111111113,-0.20222222222222222,0.07777777777777778,23.651600000000002
Ord_4072,Prod_6,SHP_5678,325.8,0.03,45,-84.85,6.18,0.39,7.24,-1.8855555555555554,0.13733333333333334,394.696
Ord_4018,Prod_8,SHP_5592,187.37,0.09,6,-125.96,5.5,0.75,31.228333333333335,-20.993333333333332,0.9166666666666666,290.9667
Ord_4050,Prod_4,SHP_5644,3644.596,0.06,44,1104.32,4.9,0.56,82.83172727272728,25.098181818181818,0.11136363636363637,2316.70024
Ord_4039,Prod_9,SHP_5626,112.42,0.09,20,7.4,2.5,0.36,5.621,0.37,0.125,92.4022
Ord_4066,Prod_8,SHP_5671,963.45,0.05,22,94.03,4.0,0.64,43.79318181818182,4.274090909090909,0.18181818181818182,817.2475000000001
Ord_4062,Prod_5,SHP_5665,2504.41,0.01,30,-547.89,48.2,0.74,83.48033333333333,-18.262999999999998,1.6066666666666667,2979.0559
Ord_4019,Prod_9,SHP_5593,356.09,0.05,23,155.82,1.39,0.38,15.482173913043477,6.774782608695652,0.06043478260869565,181.07549999999998
Ord_4094,Prod_6,SHP_5706,979.44,0.01,46,320.67,5.86,0.38,21.29217391304348,6.97108695652174,0.12739130434782608,643.1156000000001
Ord_4066,Prod_4,SHP_5672,4390.029,0.0,25,1007.49,5.26,0.56,175.60116000000002,40.2996,0.2104,3377.2790000000005
Ord_4078,Prod_6,SHP_5685,241.92,0.1,26,67.71,2.27,0.36,9.304615384615385,2.604230769230769,0.08730769230769231,147.748
Ord_4080,Prod_7,SHP_5687,10.62,0.07,3,-3.96,1.35,0.4,3.5399999999999996,-1.32,0.45,12.4866
Ord_4080,Prod_1,SHP_5689,351.3,0.06,10,1.45,8.22,0.57,35.13,0.145,0.8220000000000001,320.552
Ord_4023,Prod_5,SHP_5598,486.43,0.0,15,285.35,3.92,0.44,32.428666666666665,19.023333333333333,0.2613333333333333,197.15999999999997
Ord_4068,Prod_8,SHP_5674,1692.28,0.1,46,61.0,4.0,0.7,36.788695652173914,1.326086956521739,0.08695652173913043,1458.052
Ord_4023,Prod_6,SHP_5599,144.95,0.08,7,10.82,5.86,0.38,20.707142857142856,1.5457142857142858,0.8371428571428572,116.67399999999998
Ord_4080,Prod_16,SHP_5688,666.4,0.0,39,2.02,7.42,0.56,17.087179487179487,0.05179487179487179,0.19025641025641024,656.96
Ord_4896,Prod_4,SHP_6829,2827.1425,0.01,35,713.88,4.9,0.56,80.7755,20.396571428571427,0.14,2080.091075
Ord_4898,Prod_13,SHP_6832,66.55,0.01,40,-15.13,1.29,0.42,1.6637499999999998,-0.37825000000000003,0.03225,79.72449999999999
Ord_4840,Prod_3,SHP_6748,278.68,0.06,20,8.9,6.46,0.38,13.934000000000001,0.445,0.323,246.5992
Ord_4840,Prod_4,SHP_6749,717.468,0.01,23,316.48,0.99,0.35,31.194260869565216,13.760000000000002,0.043043478260869565,392.82331999999997
Ord_4871,Prod_2,SHP_6798,101.47,0.03,9,-18.64,4.5,0.59,11.274444444444445,-2.071111111111111,0.5,112.5659
Ord_4947,Prod_6,SHP_6903,33.44,0.1,4,-6.88,2.87,0.4,8.36,-1.72,0.7175,34.105999999999995
Ord_302,Prod_13,SHP_406,667.55,0.0,28,204.74,2.87,0.55,23.84107142857143,7.312142857142858,0.10250000000000001,459.93999999999994
Ord_47,Prod_1,SHP_61,436.17,0.08,40,-141.27,7.46,0.59,10.904250000000001,-3.53175,0.1865,535.0864
Ord_335,Prod_12,SHP_448,83.81,0.09,7,21.92,0.5,0.38,11.972857142857142,3.1314285714285717,0.07142857142857142,53.8471
Ord_335,Prod_13,SHP_449,218.81,0.03,36,7.45,2.27,0.56,6.078055555555555,0.20694444444444446,0.06305555555555556,202.5257
Ord_5422,Prod_5,SHP_7574,1823.02,0.04,19,80.8,39.61,0.67,95.94842105263157,4.252631578947368,2.084736842105263,1629.6892
Ord_5373,Prod_3,SHP_7503,3633.03,0.09,33,1440.27,9.07,0.35,110.09181818181818,43.64454545454545,0.27484848484848484,1856.7173000000003
Ord_5433,Prod_13,SHP_7592,209.63,0.01,35,43.53,1.2,0.55,5.989428571428571,1.2437142857142858,0.03428571428571429,162.8037
Ord_5422,Prod_13,SHP_7575,74.02,0.04,26,8.13,0.7,0.56,2.8469230769230767,0.3126923076923077,0.02692307692307692,62.229199999999985
Ord_5494,Prod_10,SHP_7679,2453.3,0.05,24,-111.4,35.84,0.62,102.22083333333335,-4.641666666666667,1.4933333333333334,2406.195
Ord_5410,Prod_11,SHP_7554,6785.86,0.05,27,-740.07,62.74,0.75,251.32814814814813,-27.41,2.323703703703704,7123.897
Ord_5473,Prod_10,SHP_7646,4878.64,0.03,31,-519.94,66.27,0.65,157.37548387096774,-16.77225806451613,2.137741935483871,5185.9508000000005
Ord_5422,Prod_4,SHP_7576,2252.976,0.02,13,-54.36,8.99,0.58,173.30584615384618,-4.181538461538461,0.6915384615384615,2253.2864800000007
Ord_5494,Prod_6,SHP_7680,147.02,0.02,29,-77.03,5.49,0.38,5.0696551724137935,-2.656206896551724,0.1893103448275862,215.6196
Ord_5442,Prod_6,SHP_7604,313.52,0.05,48,-254.68,9.17,0.37,6.531666666666666,-5.305833333333333,0.19104166666666667,543.354
Ord_5468,Prod_13,SHP_7640,57.96,0.06,17,-47.32,3.97,0.56,3.4094117647058826,-2.783529411764706,0.2335294117647059,97.8324
Ord_1675,Prod_6,SHP_2317,1662.33,0.02,32,783.84,5.81,0.38,51.9478125,24.495,0.1815625,839.4334
Ord_1675,Prod_8,SHP_2316,254.46,0.09,32,23.5,1.99,0.49,7.951875,0.734375,0.0621875,206.0686
Ord_1675,Prod_5,SHP_2316,278.19,0.02,32,149.39,0.96,0.43,8.6934375,4.6684375,0.03,122.27620000000002
Ord_4076,Prod_3,SHP_5682,1484.49,0.09,23,230.5,19.99,0.4,64.54304347826087,10.021739130434783,0.8691304347826087,1100.3959
Ord_4017,Prod_4,SHP_5591,1703.8505,0.0,28,316.06,8.99,0.58,60.85180357142857,11.287857142857144,0.32107142857142856,1378.8005
Ord_4076,Prod_1,SHP_5683,740.49,0.1,18,88.9,6.22,,41.138333333333335,4.938888888888889,0.34555555555555556,571.321
Ord_4035,Prod_12,SHP_5619,101.2,0.1,37,38.58,0.5,0.36,2.735135135135135,1.0427027027027027,0.013513513513513514,52.0
Ord_4087,Prod_12,SHP_5698,173.22,0.04,35,84.03,0.5,0.36,4.949142857142857,2.400857142857143,0.014285714285714285,81.7612
Ord_4017,Prod_4,SHP_5591,303.1865,0.02,17,92.59,0.99,0.37,17.834500000000002,5.446470588235294,0.05823529411764706,203.54277
Ord_1984,Prod_6,SHP_2712,692.73,0.01,16,94.97,17.48,0.36,43.295625,5.935625,1.0925,573.3527
Ord_1541,Prod_8,SHP_2132,414.42,0.04,48,-380.2,8.99,0.79,8.633750000000001,-7.920833333333333,0.18729166666666666,769.0532000000001
Ord_1437,Prod_6,SHP_1988,145.93,0.0,27,-113.32,7.44,0.36,5.404814814814815,-4.1970370370370365,0.27555555555555555,251.81
Ord_2252,Prod_3,SHP_3064,3.42,0.05,1,-2.91,1.49,0.37,3.42,-2.91,1.49,4.6690000000000005
Ord_3707,Prod_6,SHP_5137,123.76,0.04,12,32.44,2.27,0.36,10.313333333333334,2.703333333333333,0.18916666666666668,84.09960000000001
Ord_1437,Prod_8,SHP_5152,312.03,0.08,11,-66.66,5.5,0.51,28.366363636363634,-6.06,0.5,348.22759999999994
Ord_1437,Prod_15,SHP_5151,6435.87,0.04,21,935.06,64.73,0.56,306.46999999999997,44.526666666666664,3.0823809523809524,5178.645200000001
Ord_3707,Prod_8,SHP_5135,522.49,0.08,12,-236.43,16.71,0.66,43.54083333333333,-19.7025,1.3925,700.4108000000001
Ord_5493,Prod_10,SHP_7678,1851.62,0.09,19,-220.84,35.84,0.62,97.4536842105263,-11.623157894736842,1.8863157894736844,1869.9741999999999
Ord_5493,Prod_3,SHP_7677,561.66,0.07,26,-111.33,15.1,0.38,21.60230769230769,-4.281923076923077,0.5807692307692307,618.5738
Ord_1551,Prod_16,SHP_2145,184.77,0.0,29,-71.96,5.3,0.55,6.371379310344828,-2.481379310344827,0.18275862068965518,251.43
Ord_1377,Prod_13,SHP_1897,37.3,0.0,7,5.03,0.71,0.52,5.328571428571428,0.7185714285714286,0.10142857142857142,31.559999999999995
Ord_4144,Prod_2,SHP_5772,2182.91,0.1,40,549.45,3.5,0.57,54.57275,13.736250000000002,0.0875,1411.6689999999999
Ord_4144,Prod_1,SHP_5773,1144.35,0.05,14,-448.6,35.0,0.83,81.73928571428571,-32.042857142857144,2.5,1500.7325
Ord_4187,Prod_6,SHP_5837,135.02,0.02,20,-60.69,6.74,0.37,6.751,-3.0345,0.337,186.26960000000003
Ord_4168,Prod_9,SHP_5807,669.01,0.08,44,299.35,1.39,0.4,15.204772727272728,6.803409090909091,0.031590909090909086,314.7492
Ord_4168,Prod_5,SHP_5808,301.6,0.01,30,-24.93,6.22,0.55,10.053333333333335,-0.831,0.20733333333333331,317.294
Ord_1670,Prod_4,SHP_2308,2077.1875,0.05,12,-38.07,4.2,0.59,173.09895833333334,-3.1725,0.35000000000000003,2007.198125
Ord_1670,Prod_3,SHP_2307,362.71,0.07,48,-88.95,6.16,0.35,7.556458333333333,-1.8531250000000001,0.12833333333333333,420.11029999999994
Ord_1579,Prod_1,SHP_2179,1221.62,0.01,18,-468.64,35.0,0.8,67.86777777777777,-26.035555555555554,1.9444444444444444,1643.0438
Ord_1621,Prod_3,SHP_2238,2010.89,0.09,34,564.07,11.55,0.38,59.14382352941177,16.590294117647062,0.3397058823529412,1254.2899000000002
Ord_1579,Prod_16,SHP_2178,139.37,0.04,16,1.72,2.64,0.59,8.710625,0.1075,0.165,129.4352
Ord_1579,Prod_6,SHP_2177,23.38,0.08,3,-12.19,5.14,0.37,7.793333333333333,-4.0633333333333335,1.7133333333333332,28.559599999999996
Ord_647,Prod_15,SHP_884,6276.83,0.09,23,813.49,48.8,0.56,272.90565217391304,35.36913043478261,2.1217391304347823,4849.6253
Ord_632,Prod_10,SHP_865,5572.92,0.07,41,-639.47,36.09,0.77,135.9248780487805,-15.596829268292684,0.8802439024390245,5786.1956
Ord_1997,Prod_15,SHP_2728,4547.9,0.01,45,-768.14,58.2,0.58,101.06444444444443,-17.069777777777777,1.2933333333333334,5212.361
Ord_2049,Prod_12,SHP_2800,110.96,0.08,46,35.92,0.5,0.39,2.4121739130434783,0.7808695652173914,0.010869565217391304,65.66319999999999
Ord_1939,Prod_8,SHP_2656,901.81,0.02,18,-76.89,19.99,0.41,50.10055555555555,-4.2716666666666665,1.1105555555555555,940.6737999999999
Ord_1919,Prod_12,SHP_2631,45.63,0.02,12,15.42,0.5,0.38,3.8025,1.285,0.041666666666666664,28.797400000000003
Ord_1325,Prod_6,SHP_1824,259.72,0.07,27,78.05,2.06,0.39,9.61925925925926,2.890740740740741,0.07629629629629629,161.42960000000005
Ord_1325,Prod_13,SHP_1825,54.69,0.07,34,-35.75,1.57,0.59,1.6085294117647058,-1.0514705882352942,0.0461764705882353,85.04169999999999
Ord_2202,Prod_6,SHP_3001,345.69,0.02,22,143.23,1.97,0.39,15.713181818181818,6.510454545454545,0.08954545454545454,193.5762
Ord_153,Prod_8,SHP_205,261.88,0.08,7,-59.2,1.99,0.54,37.41142857142857,-8.457142857142857,0.2842857142857143,298.1396
Ord_116,Prod_4,SHP_159,5247.4835,0.0,49,1465.87,8.08,0.57,107.09150000000001,29.915714285714284,0.16489795918367348,3773.5335000000005
Ord_153,Prod_6,SHP_206,593.73,0.04,15,108.01,13.26,0.36,39.582,7.200666666666667,0.884,448.71080000000006
