"ship_id","modo_entrega","data_pedido"
SHP_619,DELIVERY TRUCK,2009-09-05
SHP_620,DELIVERY TRUCK,2009-11-04
SHP_621,REGULAR AIR,2011-03-27
SHP_622,REGULAR AIR,2011-03-28
SHP_623,REGULAR AIR,2012-02-11
SHP_624,REGULAR AIR,2009-05-08
SHP_625,DELIVERY TRUCK,2009-05-07
SHP_626,EXPRESS AIR,2010-11-25
SHP_627,REGULAR AIR,2011-02-12
SHP_628,REGULAR AIR,2010-03-29
SHP_629,DELIVERY TRUCK,2010-03-29
SHP_630,REGULAR AIR,2012-09-07
SHP_631,EXPRESS AIR,2011-01-31
SHP_632,REGULAR AIR,2011-02-02
SHP_633,REGULAR AIR,2009-08-09
SHP_634,DELIVERY TRUCK,2012-05-07
SHP_635,DELIVERY TRUCK,2012-05-06
SHP_636,REGULAR AIR,2012-05-07
SHP_637,REGULAR AIR,2009-11-12
SHP_638,REGULAR AIR,2009-11-10
SHP_639,REGULAR AIR,2010-06-15
SHP_640,REGULAR AIR,2012-01-12
SHP_641,REGULAR AIR,2010-12-19
SHP_642,REGULAR AIR,2012-11-30
SHP_643,REGULAR AIR,2012-12-01
SHP_644,REGULAR AIR,2009-04-19
SHP_645,REGULAR AIR,2009-09-25
SHP_646,DELIVERY TRUCK,2011-03-13
SHP_647,REGULAR AIR,2010-12-15
SHP_648,REGULAR AIR,2012-01-22
SHP_649,REGULAR AIR,2012-01-06
SHP_650,DELIVERY TRUCK,2012-01-08
SHP_651,REGULAR AIR,2009-12-10
SHP_652,DELIVERY TRUCK,2010-02-13
SHP_653,REGULAR AIR,2010-02-12
SHP_654,REGULAR AIR,2009-06-29
SHP_655,REGULAR AIR,2011-02-08
SHP_656,REGULAR AIR,2011-02-21
SHP_657,REGULAR AIR,2012-09-12
SHP_658,REGULAR AIR,2012-09-13
SHP_659,DELIVERY TRUCK,2010-02-14
SHP_660,REGULAR AIR,2010-02-03
SHP_661,REGULAR AIR,2011-09-26
SHP_662,REGULAR AIR,2011-09-27
SHP_663,REGULAR AIR,2010-08-14
SHP_664,DELIVERY TRUCK,2010-08-22
SHP_665,EXPRESS AIR,2010-08-20
SHP_666,REGULAR AIR,2012-05-19
SHP_667,REGULAR AIR,2012-05-20
SHP_668,REGULAR AIR,2010-07-13
SHP_669,REGULAR AIR,2011-10-23
SHP_670,REGULAR AIR,2011-10-24
SHP_671,REGULAR AIR,2010-07-16
SHP_672,EXPRESS AIR,2011-03-05
SHP_673,REGULAR AIR,2011-03-06
SHP_674,REGULAR AIR,2009-01-06
SHP_675,REGULAR AIR,2009-01-07
SHP_676,REGULAR AIR,2009-05-14
SHP_677,DELIVERY TRUCK,2010-02-23
SHP_678,REGULAR AIR,2010-02-24
SHP_679,REGULAR AIR,2011-06-25
SHP_680,REGULAR AIR,2009-03-22
SHP_681,REGULAR AIR,2011-01-24
SHP_682,REGULAR AIR,2011-08-01
SHP_683,REGULAR AIR,2011-08-06
SHP_684,REGULAR AIR,2010-04-05
SHP_685,EXPRESS AIR,2010-04-04
SHP_686,EXPRESS AIR,2010-11-22
SHP_687,REGULAR AIR,2010-09-12
SHP_688,REGULAR AIR,2011-09-02
SHP_689,DELIVERY TRUCK,2011-09-01
SHP_690,REGULAR AIR,2009-06-07
SHP_691,REGULAR AIR,2009-03-24
SHP_692,DELIVERY TRUCK,2010-10-03
SHP_693,DELIVERY TRUCK,2010-09-15
SHP_694,EXPRESS AIR,2010-01-11
SHP_695,EXPRESS AIR,2010-06-27
SHP_696,REGULAR AIR,2011-07-23
SHP_697,REGULAR AIR,2010-10-11
SHP_698,REGULAR AIR,2009-02-09
SHP_699,REGULAR AIR,2009-02-12
SHP_700,REGULAR AIR,2011-11-11
SHP_701,REGULAR AIR,2011-11-14
SHP_702,REGULAR AIR,2009-07-28
SHP_703,REGULAR AIR,2009-07-30
SHP_704,REGULAR AIR,2009-07-26
SHP_705,EXPRESS AIR,2009-04-19
SHP_706,DELIVERY TRUCK,2009-04-21
SHP_707,REGULAR AIR,2009-04-20
SHP_708,EXPRESS AIR,2012-02-24
SHP_709,REGULAR AIR,2012-08-02
SHP_710,REGULAR AIR,2012-08-04
SHP_711,REGULAR AIR,2011-12-19
SHP_712,REGULAR AIR,2011-12-18
SHP_713,REGULAR AIR,2010-06-15
SHP_714,DELIVERY TRUCK,2010-06-15
SHP_715,REGULAR AIR,2010-10-02
SHP_716,EXPRESS AIR,2012-04-27
SHP_717,EXPRESS AIR,2011-09-25
SHP_718,REGULAR AIR,2011-09-24
SHP_719,REGULAR AIR,2012-07-01
SHP_720,REGULAR AIR,2011-11-12
SHP_721,REGULAR AIR,2009-11-06
SHP_722,REGULAR AIR,2009-02-20
SHP_723,REGULAR AIR,2010-03-03
SHP_724,REGULAR AIR,2009-06-30
SHP_725,DELIVERY TRUCK,2009-06-28
SHP_726,REGULAR AIR,2009-06-28
SHP_727,REGULAR AIR,2009-01-27
SHP_728,EXPRESS AIR,2011-08-03
SHP_729,REGULAR AIR,2010-07-06
SHP_730,REGULAR AIR,2012-10-02
SHP_731,REGULAR AIR,2011-07-14
SHP_732,DELIVERY TRUCK,2010-07-28
SHP_733,REGULAR AIR,2009-07-11
SHP_734,REGULAR AIR,2009-07-06
SHP_735,REGULAR AIR,2009-07-13
SHP_736,REGULAR AIR,2009-07-15
SHP_737,REGULAR AIR,2012-12-13
SHP_738,EXPRESS AIR,2011-12-03
SHP_739,REGULAR AIR,2011-12-02
SHP_740,REGULAR AIR,2009-04-04
SHP_741,REGULAR AIR,2010-06-26
SHP_742,REGULAR AIR,2011-02-17
SHP_743,REGULAR AIR,2010-08-28
SHP_744,EXPRESS AIR,2010-11-06
SHP_745,EXPRESS AIR,2010-11-07
SHP_746,REGULAR AIR,2010-11-06
SHP_747,EXPRESS AIR,2009-04-30
SHP_748,REGULAR AIR,2009-08-10
SHP_749,EXPRESS AIR,2009-03-19
SHP_750,REGULAR AIR,2009-03-20
SHP_751,DELIVERY TRUCK,2009-01-06
SHP_752,REGULAR AIR,2012-10-08
SHP_753,REGULAR AIR,2010-11-05
SHP_754,REGULAR AIR,2010-11-07
SHP_755,REGULAR AIR,2012-12-12
SHP_756,DELIVERY TRUCK,2009-02-06
SHP_757,REGULAR AIR,2011-09-30
SHP_758,REGULAR AIR,2012-06-12
SHP_759,EXPRESS AIR,2012-06-12
SHP_760,DELIVERY TRUCK,2010-09-27
SHP_761,REGULAR AIR,2010-09-27
SHP_762,REGULAR AIR,2009-01-23
SHP_763,REGULAR AIR,2012-10-06
SHP_764,EXPRESS AIR,2009-03-27
SHP_765,REGULAR AIR,2012-09-22
SHP_766,REGULAR AIR,2012-09-21
SHP_767,REGULAR AIR,2010-02-07
SHP_768,REGULAR AIR,2010-03-20
SHP_769,REGULAR AIR,2011-11-28
SHP_770,REGULAR AIR,2011-11-24
SHP_771,EXPRESS AIR,2011-11-26
SHP_772,REGULAR AIR,2009-04-30
SHP_773,REGULAR AIR,2011-04-05
SHP_774,REGULAR AIR,2011-04-16
SHP_775,REGULAR AIR,2011-04-17
SHP_776,REGULAR AIR,2010-06-20
SHP_777,REGULAR AIR,2009-08-11
SHP_778,REGULAR AIR,2009-09-22
SHP_779,REGULAR AIR,2009-09-21
SHP_780,REGULAR AIR,2012-03-21
SHP_781,REGULAR AIR,2012-03-25
SHP_782,REGULAR AIR,2010-07-24
SHP_783,REGULAR AIR,2010-07-28
SHP_784,REGULAR AIR,2012-11-23
SHP_785,REGULAR AIR,2009-03-29
SHP_786,EXPRESS AIR,2010-05-16
SHP_787,REGULAR AIR,2010-05-15
SHP_788,DELIVERY TRUCK,2010-10-18
SHP_789,REGULAR AIR,2010-08-26
SHP_790,REGULAR AIR,2010-08-25
SHP_791,REGULAR AIR,2011-08-11
SHP_792,REGULAR AIR,2009-09-27
SHP_793,REGULAR AIR,2009-09-25
SHP_794,REGULAR AIR,2012-11-01
SHP_795,DELIVERY TRUCK,2012-11-01
SHP_796,REGULAR AIR,2010-05-08
SHP_797,REGULAR AIR,2011-04-11
SHP_798,EXPRESS AIR,2010-06-06
SHP_799,EXPRESS AIR,2010-05-23
SHP_800,REGULAR AIR,2010-05-25
SHP_801,REGULAR AIR,2012-10-27
SHP_802,DELIVERY TRUCK,2012-10-26
SHP_803,REGULAR AIR,2012-10-25
SHP_804,REGULAR AIR,2010-01-05
SHP_805,REGULAR AIR,2010-01-06
SHP_806,REGULAR AIR,2011-12-31
SHP_807,EXPRESS AIR,2011-12-31
SHP_808,REGULAR AIR,2011-02-14
SHP_809,DELIVERY TRUCK,2010-05-29
SHP_810,REGULAR AIR,2010-05-28
SHP_811,REGULAR AIR,2010-06-29
SHP_812,EXPRESS AIR,2011-03-06
SHP_813,EXPRESS AIR,2011-03-03
SHP_814,REGULAR AIR,2012-02-29
SHP_815,REGULAR AIR,2012-03-21
SHP_816,REGULAR AIR,2012-03-20
SHP_817,REGULAR AIR,2012-03-05
SHP_818,EXPRESS AIR,2012-03-11
SHP_819,REGULAR AIR,2012-03-11
SHP_820,EXPRESS AIR,2010-01-07
SHP_821,REGULAR AIR,2010-01-07
SHP_822,REGULAR AIR,2012-04-21
SHP_823,REGULAR AIR,2009-06-21
SHP_824,DELIVERY TRUCK,2009-06-21
SHP_825,REGULAR AIR,2012-06-14
SHP_826,REGULAR AIR,2012-07-17
SHP_827,REGULAR AIR,2009-05-18
SHP_828,REGULAR AIR,2009-05-17
SHP_829,DELIVERY TRUCK,2011-01-04
SHP_830,DELIVERY TRUCK,2011-01-02
SHP_831,REGULAR AIR,2012-01-12
SHP_832,REGULAR AIR,2009-01-24
SHP_833,REGULAR AIR,2011-12-25
SHP_834,REGULAR AIR,2012-11-22
SHP_835,REGULAR AIR,2012-12-30
SHP_836,REGULAR AIR,2010-02-01
SHP_837,REGULAR AIR,2009-02-05
SHP_838,EXPRESS AIR,2011-12-24
SHP_839,REGULAR AIR,2010-03-01
SHP_840,DELIVERY TRUCK,2010-03-01
SHP_841,REGULAR AIR,2010-03-06
SHP_842,REGULAR AIR,2010-03-04
SHP_843,DELIVERY TRUCK,2012-06-27
SHP_844,REGULAR AIR,2012-03-15
SHP_845,REGULAR AIR,2010-12-30
SHP_846,REGULAR AIR,2012-07-05
SHP_847,REGULAR AIR,2012-04-07
SHP_848,REGULAR AIR,2012-04-05
SHP_849,REGULAR AIR,2009-07-29
SHP_850,REGULAR AIR,2011-07-20
SHP_851,REGULAR AIR,2010-04-20
SHP_852,REGULAR AIR,2010-06-22
SHP_853,REGULAR AIR,2011-03-16
SHP_854,EXPRESS AIR,2011-03-16
SHP_855,DELIVERY TRUCK,2009-12-09
SHP_856,REGULAR AIR,2009-12-07
SHP_857,REGULAR AIR,2010-07-25
SHP_858,REGULAR AIR,2010-06-27
SHP_859,EXPRESS AIR,2010-06-27
SHP_860,REGULAR AIR,2011-10-10
SHP_861,REGULAR AIR,2010-09-14
SHP_862,EXPRESS AIR,2012-01-23
SHP_863,REGULAR AIR,2012-01-23
SHP_864,REGULAR AIR,2012-04-06
SHP_865,DELIVERY TRUCK,2009-12-14
SHP_866,REGULAR AIR,2012-03-25
SHP_867,REGULAR AIR,2011-09-15
SHP_868,REGULAR AIR,2012-09-08
SHP_869,REGULAR AIR,2010-08-22
SHP_870,EXPRESS AIR,2012-10-29
SHP_871,REGULAR AIR,2010-10-08
SHP_872,REGULAR AIR,2010-03-14
SHP_873,DELIVERY TRUCK,2011-05-30
SHP_874,REGULAR AIR,2011-05-10
SHP_875,REGULAR AIR,2011-05-11
SHP_876,REGULAR AIR,2010-01-20
SHP_877,REGULAR AIR,2009-12-14
SHP_878,DELIVERY TRUCK,2009-12-14
SHP_879,DELIVERY TRUCK,2009-12-13
SHP_880,DELIVERY TRUCK,2010-01-24
SHP_881,REGULAR AIR,2010-01-24
SHP_882,REGULAR AIR,2012-12-10
SHP_883,REGULAR AIR,2009-08-29
SHP_884,DELIVERY TRUCK,2012-11-04
SHP_885,REGULAR AIR,2010-07-24
SHP_886,REGULAR AIR,2010-07-27
SHP_887,REGULAR AIR,2011-11-17
SHP_888,EXPRESS AIR,2009-03-23
SHP_889,REGULAR AIR,2009-08-07
SHP_890,REGULAR AIR,2009-08-08
SHP_891,REGULAR AIR,2012-03-23
SHP_892,REGULAR AIR,2011-04-18
SHP_893,DELIVERY TRUCK,2011-04-15
SHP_894,REGULAR AIR,2011-09-07
SHP_895,REGULAR AIR,2012-05-25
SHP_896,REGULAR AIR,2012-03-08
SHP_897,DELIVERY TRUCK,2009-11-05
SHP_898,REGULAR AIR,2009-11-05
SHP_899,REGULAR AIR,2009-11-04
SHP_900,DELIVERY TRUCK,2009-08-14
SHP_901,REGULAR AIR,2010-07-08
SHP_902,REGULAR AIR,2010-11-07
SHP_903,REGULAR AIR,2012-05-07
SHP_904,REGULAR AIR,2010-06-24
SHP_905,EXPRESS AIR,2010-06-24
SHP_906,REGULAR AIR,2010-06-25
SHP_907,DELIVERY TRUCK,2012-07-28
SHP_908,DELIVERY TRUCK,2009-03-07
SHP_909,REGULAR AIR,2011-01-25
SHP_910,EXPRESS AIR,2009-08-17
SHP_911,DELIVERY TRUCK,2009-08-18
SHP_912,REGULAR AIR,2009-08-17
SHP_913,REGULAR AIR,2009-10-04
SHP_914,REGULAR AIR,2012-01-08
SHP_915,REGULAR AIR,2012-01-06
SHP_916,REGULAR AIR,2009-11-30
SHP_917,REGULAR AIR,2010-08-08
SHP_918,EXPRESS AIR,2010-11-09
SHP_919,REGULAR AIR,2012-12-07
SHP_920,REGULAR AIR,2011-03-12
SHP_921,REGULAR AIR,2009-07-19
SHP_922,EXPRESS AIR,2009-07-18
SHP_923,REGULAR AIR,2009-02-23
SHP_924,REGULAR AIR,2009-02-24
SHP_925,EXPRESS AIR,2012-09-23
SHP_926,REGULAR AIR,2012-11-11
SHP_927,EXPRESS AIR,2012-11-12
SHP_928,EXPRESS AIR,2010-04-16
SHP_929,REGULAR AIR,2011-08-26
SHP_930,REGULAR AIR,2010-11-21
SHP_931,EXPRESS AIR,2010-06-17
SHP_932,REGULAR AIR,2012-04-16
SHP_933,EXPRESS AIR,2012-04-15
SHP_934,REGULAR AIR,2012-03-20
SHP_935,REGULAR AIR,2009-05-07
SHP_936,DELIVERY TRUCK,2009-05-07
SHP_937,REGULAR AIR,2012-04-18
SHP_938,REGULAR AIR,2012-04-20
SHP_939,REGULAR AIR,2011-01-12
SHP_940,REGULAR AIR,2011-01-11
SHP_941,DELIVERY TRUCK,2009-03-08
SHP_942,REGULAR AIR,2009-03-08
SHP_943,EXPRESS AIR,2010-06-10
SHP_944,REGULAR AIR,2012-01-17
SHP_945,REGULAR AIR,2010-02-02
SHP_946,REGULAR AIR,2012-08-18
SHP_947,REGULAR AIR,2012-10-08
SHP_948,REGULAR AIR,2011-03-26
SHP_949,DELIVERY TRUCK,2012-10-03
SHP_950,REGULAR AIR,2012-10-04
SHP_951,REGULAR AIR,2012-08-16
SHP_952,REGULAR AIR,2011-02-27
SHP_953,EXPRESS AIR,2011-02-26
SHP_954,REGULAR AIR,2012-11-14
SHP_955,REGULAR AIR,2012-09-14
SHP_956,REGULAR AIR,2012-05-11
SHP_957,REGULAR AIR,2010-12-26
SHP_958,DELIVERY TRUCK,2010-12-27
SHP_959,REGULAR AIR,2012-03-26
SHP_960,REGULAR AIR,2009-05-21
SHP_961,REGULAR AIR,2009-06-24
SHP_962,DELIVERY TRUCK,2009-06-22
SHP_963,EXPRESS AIR,2011-08-08
SHP_964,REGULAR AIR,2011-08-09
SHP_965,REGULAR AIR,2010-03-28
SHP_966,REGULAR AIR,2012-12-15
SHP_967,REGULAR AIR,2012-12-16
SHP_968,DELIVERY TRUCK,2009-12-09
SHP_969,REGULAR AIR,2009-12-09
SHP_970,REGULAR AIR,2009-12-11
SHP_971,REGULAR AIR,2010-12-22
SHP_972,EXPRESS AIR,2012-08-15
SHP_973,EXPRESS AIR,2012-08-12
SHP_974,REGULAR AIR,2010-11-13
SHP_975,REGULAR AIR,2010-11-14
SHP_976,REGULAR AIR,2012-05-07
SHP_977,REGULAR AIR,2010-07-21
SHP_978,REGULAR AIR,2012-05-09
SHP_979,REGULAR AIR,2010-08-24
SHP_980,REGULAR AIR,2011-03-10
SHP_981,REGULAR AIR,2011-11-14
SHP_982,REGULAR AIR,2012-03-22
SHP_983,REGULAR AIR,2009-11-20
SHP_984,EXPRESS AIR,2009-11-23
SHP_985,REGULAR AIR,2009-09-07
SHP_986,REGULAR AIR,2012-07-20
SHP_987,REGULAR AIR,2012-08-21
SHP_988,DELIVERY TRUCK,2010-08-23
SHP_989,DELIVERY TRUCK,2012-12-28
SHP_990,REGULAR AIR,2011-06-16
SHP_991,REGULAR AIR,2010-06-25
SHP_992,REGULAR AIR,2010-10-31
SHP_993,REGULAR AIR,2009-07-15
SHP_994,REGULAR AIR,2009-04-28
SHP_995,DELIVERY TRUCK,2011-09-05
SHP_996,REGULAR AIR,2012-09-24
SHP_997,REGULAR AIR,2011-10-14
SHP_998,REGULAR AIR,2012-02-18
SHP_999,REGULAR AIR,2009-06-19
SHP_1000,REGULAR AIR,2011-05-26
SHP_1001,REGULAR AIR,2011-05-28
SHP_1002,DELIVERY TRUCK,2010-09-24
SHP_1003,REGULAR AIR,2010-09-22
SHP_1004,DELIVERY TRUCK,2011-05-29
SHP_1005,REGULAR AIR,2012-07-29
SHP_1006,REGULAR AIR,2012-07-30
SHP_1007,REGULAR AIR,2012-05-06
SHP_1008,REGULAR AIR,2010-06-18
SHP_1009,REGULAR AIR,2010-06-19
SHP_1010,REGULAR AIR,2010-07-21
SHP_1011,REGULAR AIR,2011-07-05
SHP_1012,REGULAR AIR,2012-06-12
SHP_1013,DELIVERY TRUCK,2012-06-14
SHP_1014,EXPRESS AIR,2012-04-13
SHP_1015,REGULAR AIR,2012-10-26
SHP_1016,EXPRESS AIR,2012-10-28
SHP_1017,REGULAR AIR,2009-08-01
SHP_1018,REGULAR AIR,2009-08-02
SHP_1019,REGULAR AIR,2009-08-03
SHP_1020,REGULAR AIR,2012-04-13
SHP_1021,REGULAR AIR,2012-04-18
SHP_1022,REGULAR AIR,2011-09-21
SHP_1023,REGULAR AIR,2012-11-14
SHP_1024,REGULAR AIR,2012-06-18
SHP_1025,REGULAR AIR,2010-02-28
SHP_1026,DELIVERY TRUCK,2009-08-13
SHP_1027,REGULAR AIR,2009-08-13
SHP_1028,EXPRESS AIR,2009-08-13
SHP_1029,REGULAR AIR,2009-01-28
SHP_1030,REGULAR AIR,2012-11-26
SHP_1031,DELIVERY TRUCK,2012-07-23
SHP_1032,REGULAR AIR,2009-04-11
SHP_1033,REGULAR AIR,2011-11-23
SHP_1034,REGULAR AIR,2010-01-16
SHP_1035,REGULAR AIR,2011-02-25
SHP_1036,REGULAR AIR,2009-02-15
SHP_1037,REGULAR AIR,2010-06-18
SHP_1038,EXPRESS AIR,2011-10-30
SHP_1039,REGULAR AIR,2011-10-30
SHP_1040,REGULAR AIR,2010-10-23
SHP_1041,REGULAR AIR,2011-04-09
SHP_1042,DELIVERY TRUCK,2011-04-11
SHP_1043,REGULAR AIR,2012-07-11
SHP_1044,EXPRESS AIR,2012-07-12
SHP_1045,REGULAR AIR,2012-06-24
SHP_1046,REGULAR AIR,2012-06-25
SHP_1047,DELIVERY TRUCK,2010-07-18
SHP_1048,DELIVERY TRUCK,2009-07-28
SHP_1049,REGULAR AIR,2009-07-28
SHP_1050,REGULAR AIR,2009-08-25
SHP_1051,REGULAR AIR,2009-08-24
SHP_1052,DELIVERY TRUCK,2011-08-06
SHP_1053,EXPRESS AIR,2012-05-30
SHP_1054,REGULAR AIR,2012-05-30
SHP_1055,REGULAR AIR,2010-05-06
SHP_1056,REGULAR AIR,2010-05-11
SHP_1057,REGULAR AIR,2009-10-27
SHP_1058,REGULAR AIR,2009-10-23
SHP_1059,REGULAR AIR,2009-10-25
SHP_1060,REGULAR AIR,2010-07-17
SHP_1061,REGULAR AIR,2009-07-16
SHP_1062,REGULAR AIR,2012-05-10
SHP_1063,REGULAR AIR,2012-05-12
SHP_1064,REGULAR AIR,2011-07-26
SHP_1065,REGULAR AIR,2012-08-30
SHP_1066,REGULAR AIR,2012-08-31
SHP_1067,REGULAR AIR,2011-11-23
SHP_1068,REGULAR AIR,2011-11-24
SHP_1069,REGULAR AIR,2009-09-16
SHP_1070,DELIVERY TRUCK,2009-09-25
SHP_1071,REGULAR AIR,2011-09-17
SHP_1072,REGULAR AIR,2009-01-22
SHP_1073,REGULAR AIR,2009-11-04
SHP_1074,DELIVERY TRUCK,2009-11-04
SHP_1075,DELIVERY TRUCK,2009-11-05
SHP_1076,REGULAR AIR,2011-05-28
SHP_1077,REGULAR AIR,2012-06-12
SHP_1078,REGULAR AIR,2010-01-21
SHP_1079,EXPRESS AIR,2010-01-22
SHP_1080,DELIVERY TRUCK,2010-05-03
SHP_1081,EXPRESS AIR,2012-07-12
SHP_1082,REGULAR AIR,2011-07-03
SHP_1083,REGULAR AIR,2012-06-19
SHP_1084,REGULAR AIR,2010-12-13
SHP_1085,DELIVERY TRUCK,2010-12-14
SHP_1086,REGULAR AIR,2010-12-15
SHP_1087,REGULAR AIR,2012-04-28
SHP_1088,REGULAR AIR,2009-08-09
SHP_1089,EXPRESS AIR,2010-09-10
SHP_1090,DELIVERY TRUCK,2010-09-10
SHP_1091,EXPRESS AIR,2012-09-15
SHP_1092,DELIVERY TRUCK,2012-09-15
SHP_1093,DELIVERY TRUCK,2011-07-28
SHP_1094,REGULAR AIR,2011-07-29
SHP_1095,EXPRESS AIR,2009-06-26
SHP_1096,REGULAR AIR,2009-08-29
SHP_1097,DELIVERY TRUCK,2009-08-28
SHP_1098,EXPRESS AIR,2009-08-28
SHP_1099,REGULAR AIR,2009-08-27
SHP_1100,REGULAR AIR,2011-01-11
SHP_1101,REGULAR AIR,2012-04-02
SHP_1102,DELIVERY TRUCK,2011-04-25
SHP_1103,REGULAR AIR,2009-08-29
SHP_1104,REGULAR AIR,2009-08-07
SHP_1105,REGULAR AIR,2012-09-09
SHP_1106,REGULAR AIR,2011-10-11
SHP_1107,REGULAR AIR,2010-08-23
SHP_1108,REGULAR AIR,2012-08-06
SHP_1109,EXPRESS AIR,2012-08-06
SHP_1110,REGULAR AIR,2010-12-16
SHP_1111,EXPRESS AIR,2010-12-16
SHP_1112,DELIVERY TRUCK,2009-12-26
SHP_1113,DELIVERY TRUCK,2010-10-14
SHP_1114,REGULAR AIR,2009-01-15
SHP_1115,REGULAR AIR,2011-04-05
SHP_1116,REGULAR AIR,2012-01-24
SHP_1117,REGULAR AIR,2011-09-26
SHP_1118,EXPRESS AIR,2011-10-10
SHP_1119,DELIVERY TRUCK,2011-05-05
SHP_1120,REGULAR AIR,2011-10-16
SHP_1121,REGULAR AIR,2011-10-13
SHP_1122,REGULAR AIR,2011-10-14
SHP_1123,REGULAR AIR,2010-04-12
SHP_1124,REGULAR AIR,2012-08-21
SHP_1125,REGULAR AIR,2012-08-20
SHP_1126,REGULAR AIR,2012-07-01
SHP_1127,REGULAR AIR,2009-11-21
SHP_1128,REGULAR AIR,2012-09-17
SHP_1129,REGULAR AIR,2009-09-19
SHP_1130,REGULAR AIR,2010-07-23
SHP_1131,DELIVERY TRUCK,2010-11-09
SHP_1132,REGULAR AIR,2011-01-12
SHP_1133,REGULAR AIR,2010-12-26
SHP_1134,REGULAR AIR,2012-05-31
SHP_1135,REGULAR AIR,2012-06-02
SHP_1136,REGULAR AIR,2009-02-12
SHP_1137,REGULAR AIR,2009-09-05
SHP_1138,REGULAR AIR,2010-08-28
SHP_1139,REGULAR AIR,2009-07-22
SHP_1140,REGULAR AIR,2011-09-13
SHP_1141,REGULAR AIR,2009-03-20
SHP_1142,REGULAR AIR,2010-01-31
SHP_1143,EXPRESS AIR,2011-09-13
SHP_1144,EXPRESS AIR,2011-02-04
SHP_1145,EXPRESS AIR,2011-02-05
SHP_1146,REGULAR AIR,2011-02-22
SHP_1147,REGULAR AIR,2011-02-15
SHP_1148,REGULAR AIR,2012-03-08
SHP_1149,EXPRESS AIR,2009-08-11
SHP_1150,REGULAR AIR,2009-08-12
SHP_1151,REGULAR AIR,2010-12-14
SHP_1152,REGULAR AIR,2009-10-16
SHP_1153,REGULAR AIR,2009-10-17
SHP_1154,EXPRESS AIR,2009-10-18
SHP_1155,EXPRESS AIR,2009-10-16
SHP_1156,REGULAR AIR,2009-10-09
SHP_1157,DELIVERY TRUCK,2009-10-09
SHP_1158,DELIVERY TRUCK,2010-09-18
SHP_1159,REGULAR AIR,2009-07-03
SHP_1160,REGULAR AIR,2010-06-15
SHP_1161,DELIVERY TRUCK,2010-10-11
SHP_1162,REGULAR AIR,2010-10-09
SHP_1163,REGULAR AIR,2010-10-10
SHP_1164,REGULAR AIR,2010-10-11
SHP_1165,REGULAR AIR,2009-09-24
SHP_1166,EXPRESS AIR,2009-09-24
SHP_1167,REGULAR AIR,2009-09-25
SHP_1168,REGULAR AIR,2011-10-02
SHP_1169,REGULAR AIR,2012-03-24
SHP_1170,DELIVERY TRUCK,2011-01-22
SHP_1171,EXPRESS AIR,2011-01-23
SHP_1172,REGULAR AIR,2009-03-25
SHP_1173,REGULAR AIR,2011-01-09
SHP_1174,EXPRESS AIR,2011-06-24
SHP_1175,REGULAR AIR,2011-08-05
SHP_1176,EXPRESS AIR,2011-11-09
SHP_1177,REGULAR AIR,2011-11-09
SHP_1178,EXPRESS AIR,2010-09-02
SHP_1179,REGULAR AIR,2010-03-18
SHP_1180,REGULAR AIR,2009-07-08
SHP_1181,EXPRESS AIR,2009-07-07
SHP_1182,REGULAR AIR,2009-03-28
SHP_1183,REGULAR AIR,2010-02-19
SHP_1184,DELIVERY TRUCK,2011-02-04
SHP_1185,EXPRESS AIR,2012-03-18
SHP_1186,DELIVERY TRUCK,2009-01-11
SHP_1187,REGULAR AIR,2009-01-12
SHP_1188,REGULAR AIR,2010-04-18
SHP_1189,EXPRESS AIR,2010-03-07
SHP_1190,REGULAR AIR,2012-10-23
SHP_1191,REGULAR AIR,2009-09-13
SHP_1192,EXPRESS AIR,2010-10-16
SHP_1193,REGULAR AIR,2010-10-19
SHP_1194,REGULAR AIR,2011-06-21
SHP_1195,REGULAR AIR,2011-06-19
SHP_1196,REGULAR AIR,2012-11-08
SHP_1197,REGULAR AIR,2011-11-12
SHP_1198,REGULAR AIR,2011-05-09
SHP_1199,REGULAR AIR,2011-09-09
SHP_1200,REGULAR AIR,2011-03-26
SHP_1201,DELIVERY TRUCK,2011-03-26
SHP_1202,REGULAR AIR,2010-05-13
SHP_1203,REGULAR AIR,2012-02-13
SHP_1204,REGULAR AIR,2010-12-30
SHP_1205,REGULAR AIR,2011-09-10
SHP_1206,DELIVERY TRUCK,2012-05-31
SHP_1207,DELIVERY TRUCK,2012-06-01
SHP_1208,REGULAR AIR,2009-09-14
SHP_1209,DELIVERY TRUCK,2012-06-19
SHP_1210,REGULAR AIR,2011-03-23
SHP_1211,REGULAR AIR,2011-05-02
SHP_1212,REGULAR AIR,2011-05-01
SHP_1213,DELIVERY TRUCK,2010-05-04
SHP_1214,REGULAR AIR,2010-05-05
SHP_1215,REGULAR AIR,2012-08-22
SHP_1216,REGULAR AIR,2012-08-23
SHP_1217,EXPRESS AIR,2011-07-04
SHP_1218,REGULAR AIR,2011-07-03
SHP_1219,REGULAR AIR,2010-02-23
SHP_1220,REGULAR AIR,2011-12-01
SHP_1221,REGULAR AIR,2010-08-15
SHP_1222,DELIVERY TRUCK,2011-10-29
SHP_1223,REGULAR AIR,2011-11-03
SHP_1224,EXPRESS AIR,2009-11-29
SHP_1225,REGULAR AIR,2009-11-29
SHP_1226,DELIVERY TRUCK,2011-08-04
SHP_1227,EXPRESS AIR,2012-11-04
