"ord_id","prioridade_pedidos","data_pedido"
Ord_2743,CRITICAL,2011-07-18
Ord_2744,HIGH,2012-09-03
Ord_2745,MEDIUM,2012-03-31
Ord_2746,LOW,2009-04-21
Ord_2747,CRITICAL,2009-12-06
Ord_2748,MEDIUM,2009-05-07
Ord_2749,NOT SPECIFIED,2012-10-29
Ord_2750,NOT SPECIFIED,2009-04-20
Ord_2751,HIGH,2010-09-24
Ord_2752,LOW,2011-06-06
Ord_2753,HIGH,2009-09-30
Ord_2754,NOT SPECIFIED,2009-10-05
Ord_2755,CRITICAL,2011-12-18
Ord_2756,NOT SPECIFIED,2009-06-30
Ord_2757,MEDIUM,2009-06-12
Ord_2758,HIGH,2010-10-01
Ord_2759,HIGH,2009-06-01
Ord_2760,CRITICAL,2010-11-10
Ord_2761,CRITICAL,2009-09-10
Ord_2762,HIGH,2012-06-10
Ord_2763,HIGH,2010-02-07
Ord_2764,HIGH,2012-04-23
Ord_2765,NOT SPECIFIED,2009-03-12
Ord_2766,MEDIUM,2009-11-23
Ord_2767,HIGH,2010-07-07
Ord_2768,MEDIUM,2011-01-08
Ord_2769,CRITICAL,2012-03-04
Ord_2770,CRITICAL,2011-01-11
Ord_2771,HIGH,2012-06-19
Ord_2772,MEDIUM,2011-12-05
Ord_2773,HIGH,2011-07-23
Ord_2774,NOT SPECIFIED,2012-11-16
Ord_2775,CRITICAL,2009-12-10
Ord_2776,NOT SPECIFIED,2009-07-21
Ord_2777,HIGH,2012-08-22
Ord_2778,CRITICAL,2009-01-21
Ord_2779,NOT SPECIFIED,2011-03-08
Ord_2780,LOW,2012-11-20
Ord_2781,NOT SPECIFIED,2011-04-08
Ord_2782,LOW,2010-10-15
Ord_2783,CRITICAL,2010-11-09
Ord_2784,LOW,2009-07-21
Ord_2785,CRITICAL,2009-08-04
Ord_2786,LOW,2012-09-14
Ord_2787,HIGH,2012-12-10
Ord_2788,MEDIUM,2012-03-10
Ord_2789,NOT SPECIFIED,2009-09-02
Ord_2790,NOT SPECIFIED,2011-03-19
Ord_2791,MEDIUM,2012-04-14
Ord_2792,NOT SPECIFIED,2012-04-13
Ord_2793,HIGH,2011-07-07
Ord_2794,MEDIUM,2011-04-25
Ord_2795,HIGH,2011-09-28
Ord_2796,MEDIUM,2011-12-24
Ord_2797,LOW,2011-11-08
Ord_2798,HIGH,2011-05-11
Ord_2799,LOW,2010-04-10
Ord_2800,NOT SPECIFIED,2009-06-11
Ord_2801,MEDIUM,2011-06-10
Ord_2802,NOT SPECIFIED,2009-10-13
Ord_2803,HIGH,2012-01-30
Ord_2804,MEDIUM,2012-08-15
Ord_2805,NOT SPECIFIED,2009-03-02
Ord_2806,NOT SPECIFIED,2010-12-24
Ord_2807,HIGH,2010-12-05
Ord_2808,NOT SPECIFIED,2010-12-03
Ord_2809,LOW,2010-10-06
Ord_2810,HIGH,2009-02-20
Ord_2811,MEDIUM,2009-07-17
Ord_2812,HIGH,2012-12-02
Ord_2813,CRITICAL,2012-03-10
Ord_2814,CRITICAL,2012-04-12
Ord_2815,NOT SPECIFIED,2011-08-14
Ord_2816,HIGH,2009-04-21
Ord_2817,LOW,2010-12-14
Ord_2818,MEDIUM,2009-10-15
Ord_2819,MEDIUM,2011-10-31
Ord_2820,CRITICAL,2009-06-17
Ord_2821,MEDIUM,2011-05-23
Ord_2822,NOT SPECIFIED,2009-11-20
Ord_2823,HIGH,2009-08-22
Ord_2824,CRITICAL,2010-07-21
Ord_2825,MEDIUM,2009-02-12
Ord_2826,LOW,2012-05-07
Ord_2827,CRITICAL,2011-11-18
Ord_2828,HIGH,2012-03-24
Ord_2829,CRITICAL,2011-11-15
Ord_2830,CRITICAL,2010-09-17
Ord_2831,NOT SPECIFIED,2009-04-19
Ord_2832,HIGH,2010-05-20
Ord_2833,LOW,2011-12-26
Ord_2834,CRITICAL,2012-07-12
Ord_2835,LOW,2010-09-04
Ord_2836,NOT SPECIFIED,2010-05-13
Ord_2837,CRITICAL,2010-12-01
Ord_2838,LOW,2009-03-25
Ord_2839,NOT SPECIFIED,2012-09-06
Ord_2840,LOW,2010-06-17
Ord_2841,CRITICAL,2012-10-04
Ord_2842,HIGH,2012-04-21
Ord_2843,MEDIUM,2010-12-11
Ord_2844,CRITICAL,2011-11-10
Ord_2845,MEDIUM,2011-08-20
Ord_2846,CRITICAL,2009-05-15
Ord_2847,CRITICAL,2012-02-04
Ord_2848,NOT SPECIFIED,2010-05-26
Ord_2849,CRITICAL,2010-04-20
Ord_2850,MEDIUM,2012-03-01
Ord_2851,LOW,2011-06-28
Ord_2852,NOT SPECIFIED,2009-07-27
Ord_2853,HIGH,2010-05-11
Ord_2854,NOT SPECIFIED,2011-08-30
Ord_2855,CRITICAL,2011-10-20
Ord_2856,HIGH,2012-07-27
Ord_2857,CRITICAL,2011-04-13
Ord_2858,LOW,2010-05-30
Ord_2859,CRITICAL,2012-05-23
Ord_2860,MEDIUM,2011-07-13
Ord_2861,CRITICAL,2011-05-31
Ord_2862,LOW,2010-05-31
Ord_2863,MEDIUM,2010-10-14
Ord_2864,LOW,2010-11-14
Ord_2865,MEDIUM,2010-01-15
Ord_2866,NOT SPECIFIED,2012-04-09
Ord_2867,CRITICAL,2010-02-06
Ord_2868,CRITICAL,2011-01-18
Ord_2869,MEDIUM,2011-05-15
Ord_2870,MEDIUM,2009-01-26
Ord_2871,CRITICAL,2011-08-14
Ord_2872,LOW,2011-09-04
Ord_2873,CRITICAL,2009-01-31
Ord_2874,MEDIUM,2010-07-26
Ord_2875,HIGH,2010-01-12
Ord_2876,HIGH,2011-11-30
Ord_2877,MEDIUM,2011-07-18
Ord_2878,LOW,2009-11-17
Ord_2879,CRITICAL,2012-04-25
Ord_2880,NOT SPECIFIED,2010-06-13
Ord_2881,HIGH,2011-11-18
Ord_2882,LOW,2011-02-10
Ord_2883,MEDIUM,2012-04-17
Ord_2884,MEDIUM,2012-02-02
Ord_2885,MEDIUM,2012-05-03
Ord_2886,CRITICAL,2009-03-19
Ord_2887,HIGH,2012-05-19
Ord_2888,LOW,2012-09-15
Ord_2889,NOT SPECIFIED,2009-12-06
Ord_2890,MEDIUM,2012-03-10
Ord_2891,MEDIUM,2010-02-19
Ord_2892,MEDIUM,2010-12-02
Ord_2893,NOT SPECIFIED,2012-04-28
Ord_2894,HIGH,2011-12-01
Ord_2895,MEDIUM,2010-11-30
Ord_2896,CRITICAL,2010-12-04
Ord_2897,HIGH,2010-10-07
Ord_2898,HIGH,2009-01-01
Ord_2899,MEDIUM,2012-03-13
Ord_2900,CRITICAL,2010-06-16
Ord_2901,LOW,2011-08-06
Ord_2902,HIGH,2012-10-03
Ord_2903,HIGH,2012-11-15
Ord_2904,MEDIUM,2010-05-25
Ord_2905,NOT SPECIFIED,2009-03-27
Ord_2906,HIGH,2009-07-12
Ord_2907,MEDIUM,2009-01-10
Ord_2908,LOW,2009-07-24
Ord_2909,CRITICAL,2009-01-14
Ord_2910,CRITICAL,2010-01-25
Ord_2911,CRITICAL,2009-11-04
Ord_2912,HIGH,2011-10-07
Ord_2913,LOW,2012-04-09
Ord_2914,MEDIUM,2011-08-20
Ord_2915,HIGH,2011-10-20
Ord_2916,LOW,2011-12-07
Ord_2917,CRITICAL,2009-05-07
Ord_2918,NOT SPECIFIED,2011-04-22
Ord_2919,LOW,2009-06-22
Ord_2920,NOT SPECIFIED,2010-07-30
Ord_2921,NOT SPECIFIED,2009-12-01
Ord_2922,NOT SPECIFIED,2009-07-21
Ord_2923,HIGH,2010-05-31
Ord_2924,LOW,2010-11-26
Ord_2925,HIGH,2011-09-03
Ord_2926,LOW,2010-10-27
Ord_2927,LOW,2009-10-13
Ord_2928,MEDIUM,2012-09-07
Ord_2929,NOT SPECIFIED,2011-10-12
Ord_2930,NOT SPECIFIED,2011-06-03
Ord_2931,MEDIUM,2012-11-19
Ord_2932,NOT SPECIFIED,2010-12-05
Ord_2933,NOT SPECIFIED,2012-05-26
Ord_2934,HIGH,2009-07-26
Ord_2935,HIGH,2010-07-03
Ord_2936,LOW,2011-02-02
Ord_2937,LOW,2012-04-07
Ord_2938,LOW,2009-04-04
Ord_2939,MEDIUM,2009-11-10
Ord_2940,CRITICAL,2009-06-04
Ord_2941,LOW,2009-01-09
Ord_2942,HIGH,2011-10-02
Ord_2943,NOT SPECIFIED,2012-10-11
Ord_2944,HIGH,2012-10-29
Ord_2945,MEDIUM,2011-03-18
Ord_2946,MEDIUM,2009-01-15
Ord_2947,MEDIUM,2012-10-23
Ord_2948,NOT SPECIFIED,2010-07-03
Ord_2949,HIGH,2012-06-22
Ord_2950,HIGH,2010-12-16
Ord_2951,CRITICAL,2012-06-07
Ord_2952,HIGH,2012-05-30
Ord_2953,NOT SPECIFIED,2012-06-29
Ord_2954,MEDIUM,2009-08-24
Ord_2955,HIGH,2012-10-24
Ord_2956,CRITICAL,2009-02-13
Ord_2957,CRITICAL,2009-09-02
Ord_2958,HIGH,2012-05-18
Ord_2959,LOW,2009-09-16
Ord_2960,MEDIUM,2010-06-16
Ord_2961,CRITICAL,2010-02-26
Ord_2962,CRITICAL,2010-04-06
Ord_2963,MEDIUM,2010-07-30
Ord_2964,CRITICAL,2012-07-31
Ord_2965,CRITICAL,2010-05-19
Ord_2966,LOW,2012-03-02
Ord_2967,HIGH,2011-03-15
Ord_2968,LOW,2012-11-10
Ord_2969,HIGH,2011-11-05
Ord_2970,MEDIUM,2009-01-18
Ord_2971,HIGH,2010-09-09
Ord_2972,MEDIUM,2009-01-17
Ord_2973,CRITICAL,2011-05-02
Ord_2974,LOW,2011-02-27
Ord_2975,MEDIUM,2010-05-06
Ord_2976,CRITICAL,2012-04-09
Ord_2977,CRITICAL,2011-06-23
Ord_2978,HIGH,2011-02-24
Ord_2979,HIGH,2010-05-23
Ord_2980,NOT SPECIFIED,2010-04-26
Ord_2981,MEDIUM,2009-04-28
Ord_2982,HIGH,2010-07-20
Ord_2983,MEDIUM,2009-06-01
Ord_2984,CRITICAL,2011-12-20
Ord_2985,CRITICAL,2011-02-02
Ord_2986,NOT SPECIFIED,2009-04-22
Ord_2987,NOT SPECIFIED,2010-12-13
Ord_2988,NOT SPECIFIED,2012-08-28
Ord_2989,NOT SPECIFIED,2010-05-25
Ord_2990,CRITICAL,2012-08-21
Ord_2991,LOW,2011-07-22
Ord_2992,HIGH,2009-01-10
Ord_2993,NOT SPECIFIED,2012-02-10
Ord_2994,HIGH,2012-08-29
Ord_2995,LOW,2010-08-28
Ord_2996,MEDIUM,2009-08-05
Ord_2997,HIGH,2011-10-25
Ord_2998,MEDIUM,2010-10-31
Ord_2999,NOT SPECIFIED,2010-01-12
Ord_3000,NOT SPECIFIED,2010-09-24
Ord_3001,LOW,2012-05-02
Ord_3002,CRITICAL,2012-10-28
Ord_3003,HIGH,2012-06-27
Ord_3004,CRITICAL,2009-04-13
Ord_3005,HIGH,2012-10-03
Ord_3006,NOT SPECIFIED,2011-08-17
Ord_3007,HIGH,2012-12-11
Ord_3008,NOT SPECIFIED,2012-06-08
Ord_3009,HIGH,2009-02-02
Ord_3010,NOT SPECIFIED,2010-01-13
Ord_3011,HIGH,2010-04-12
Ord_3012,MEDIUM,2009-03-17
Ord_3013,HIGH,2011-11-13
Ord_3014,CRITICAL,2012-05-14
Ord_3015,HIGH,2009-11-11
Ord_3016,LOW,2011-08-09
Ord_3017,NOT SPECIFIED,2010-05-21
Ord_3018,CRITICAL,2010-02-26
Ord_3019,CRITICAL,2010-03-13
Ord_3020,CRITICAL,2011-07-25
Ord_3021,HIGH,2009-11-29
Ord_3022,NOT SPECIFIED,2009-12-14
Ord_3023,CRITICAL,2012-04-27
Ord_3024,NOT SPECIFIED,2011-04-17
Ord_3025,NOT SPECIFIED,2012-06-08
Ord_3026,HIGH,2009-04-04
Ord_3027,MEDIUM,2011-06-21
Ord_3028,NOT SPECIFIED,2012-09-12
Ord_3029,MEDIUM,2009-10-04
Ord_3030,MEDIUM,2011-11-29
Ord_3031,CRITICAL,2012-12-12
Ord_3032,NOT SPECIFIED,2009-01-31
Ord_3033,CRITICAL,2010-07-04
Ord_3034,NOT SPECIFIED,2011-04-08
Ord_3035,NOT SPECIFIED,2011-07-04
Ord_3036,LOW,2012-08-23
Ord_3037,LOW,2010-03-12
Ord_3038,CRITICAL,2009-03-05
Ord_3039,HIGH,2010-08-23
Ord_3040,NOT SPECIFIED,2011-03-18
Ord_3041,HIGH,2010-12-26
Ord_3042,MEDIUM,2012-06-15
Ord_3043,LOW,2011-04-23
Ord_3044,NOT SPECIFIED,2010-09-09
Ord_3045,MEDIUM,2012-05-06
Ord_3046,HIGH,2009-04-01
Ord_3047,MEDIUM,2011-06-30
Ord_3048,HIGH,2010-10-07
Ord_3049,HIGH,2009-02-10
Ord_3050,HIGH,2011-12-24
Ord_3051,NOT SPECIFIED,2010-05-14
Ord_3052,CRITICAL,2009-08-23
Ord_3053,LOW,2010-12-10
Ord_3054,NOT SPECIFIED,2010-02-25
Ord_3055,HIGH,2010-08-26
Ord_3056,NOT SPECIFIED,2010-08-25
Ord_3057,HIGH,2011-07-22
Ord_3058,CRITICAL,2012-07-14
Ord_3059,HIGH,2012-11-19
Ord_3060,MEDIUM,2011-07-06
Ord_3061,HIGH,2010-07-17
Ord_3062,MEDIUM,2011-11-16
Ord_3063,MEDIUM,2009-01-17
Ord_3064,NOT SPECIFIED,2009-04-10
Ord_3065,NOT SPECIFIED,2010-12-05
Ord_3066,CRITICAL,2012-03-30
Ord_3067,NOT SPECIFIED,2009-09-16
Ord_3068,LOW,2009-11-02
Ord_3069,NOT SPECIFIED,2010-12-17
Ord_3070,NOT SPECIFIED,2012-07-12
Ord_3071,NOT SPECIFIED,2012-11-28
Ord_3072,HIGH,2012-11-10
Ord_3073,MEDIUM,2009-03-01
Ord_3074,MEDIUM,2011-06-11
Ord_3075,MEDIUM,2011-01-09
Ord_3076,NOT SPECIFIED,2012-11-26
Ord_3077,CRITICAL,2012-04-17
Ord_3078,MEDIUM,2010-08-16
Ord_3079,LOW,2009-11-21
Ord_3080,NOT SPECIFIED,2012-02-25
Ord_3081,NOT SPECIFIED,2010-06-06
Ord_3082,NOT SPECIFIED,2012-08-12
Ord_3083,CRITICAL,2012-08-11
Ord_3084,MEDIUM,2009-03-21
Ord_3085,LOW,2009-09-30
Ord_3086,CRITICAL,2011-04-25
Ord_3087,LOW,2010-09-21
Ord_3088,LOW,2010-11-27
Ord_3089,MEDIUM,2009-07-17
Ord_3090,CRITICAL,2010-01-20
Ord_3091,CRITICAL,2012-06-04
Ord_3092,HIGH,2012-02-23
Ord_3093,CRITICAL,2012-04-29
Ord_3094,HIGH,2010-02-20
Ord_3095,HIGH,2010-08-15
Ord_3096,LOW,2011-12-05
Ord_3097,HIGH,2009-01-03
Ord_3098,HIGH,2010-03-29
Ord_3099,LOW,2010-12-01
Ord_3100,NOT SPECIFIED,2011-08-17
Ord_3101,CRITICAL,2012-07-29
Ord_3102,LOW,2010-09-19
Ord_3103,MEDIUM,2010-04-19
Ord_3104,HIGH,2011-11-21
Ord_3105,CRITICAL,2011-08-14
Ord_3106,CRITICAL,2009-10-28
Ord_3107,CRITICAL,2009-07-09
Ord_3108,CRITICAL,2011-10-21
Ord_3109,LOW,2009-03-28
Ord_3110,MEDIUM,2010-08-03
Ord_3111,HIGH,2012-05-26
Ord_3112,NOT SPECIFIED,2010-02-02
Ord_3113,MEDIUM,2011-08-03
Ord_3114,LOW,2010-10-04
Ord_3115,MEDIUM,2012-09-18
Ord_3116,CRITICAL,2012-01-06
Ord_3117,CRITICAL,2010-09-07
Ord_3118,HIGH,2009-04-16
Ord_3119,CRITICAL,2011-08-01
Ord_3120,MEDIUM,2012-10-20
Ord_3121,LOW,2011-08-09
Ord_3122,MEDIUM,2011-02-23
Ord_3123,HIGH,2011-06-11
Ord_3124,MEDIUM,2010-04-19
Ord_3125,CRITICAL,2011-07-19
Ord_3126,CRITICAL,2009-02-27
Ord_3127,NOT SPECIFIED,2012-01-04
Ord_3128,CRITICAL,2011-05-09
Ord_3129,LOW,2012-09-30
Ord_3130,CRITICAL,2009-05-14
Ord_3131,HIGH,2011-05-02
Ord_3132,NOT SPECIFIED,2011-02-05
Ord_3133,NOT SPECIFIED,2010-05-25
Ord_3134,NOT SPECIFIED,2009-04-05
Ord_3135,HIGH,2009-09-01
Ord_3136,LOW,2009-04-27
Ord_3137,LOW,2009-08-31
Ord_3138,HIGH,2009-10-09
Ord_3139,NOT SPECIFIED,2010-04-30
Ord_3140,NOT SPECIFIED,2010-08-20
Ord_3141,CRITICAL,2011-09-07
Ord_3142,NOT SPECIFIED,2009-03-05
Ord_3143,HIGH,2011-03-15
Ord_3144,LOW,2012-03-02
Ord_3145,MEDIUM,2009-03-27
Ord_3146,MEDIUM,2010-10-21
Ord_3147,CRITICAL,2009-03-01
Ord_3148,NOT SPECIFIED,2011-05-31
Ord_3149,MEDIUM,2010-03-01
Ord_3150,LOW,2010-01-26
Ord_3151,MEDIUM,2011-12-17
Ord_3152,MEDIUM,2011-10-18
Ord_3153,CRITICAL,2011-02-05
Ord_3154,LOW,2010-02-24
Ord_3155,MEDIUM,2012-11-28
Ord_3156,CRITICAL,2009-02-01
Ord_3157,HIGH,2011-12-17
Ord_3158,LOW,2009-10-04
Ord_3159,CRITICAL,2011-02-06
Ord_3160,LOW,2010-11-01
Ord_3161,NOT SPECIFIED,2012-11-07
Ord_3162,NOT SPECIFIED,2011-10-19
Ord_3163,HIGH,2009-11-16
Ord_3164,HIGH,2010-02-19
Ord_3165,NOT SPECIFIED,2011-11-03
Ord_3166,CRITICAL,2012-04-03
Ord_3167,HIGH,2011-09-03
Ord_3168,HIGH,2010-07-17
Ord_3169,LOW,2009-04-08
Ord_3170,LOW,2011-11-19
Ord_3171,LOW,2010-02-26
Ord_3172,LOW,2012-01-04
Ord_3173,LOW,2009-01-31
Ord_3174,HIGH,2009-09-26
Ord_3175,LOW,2010-09-22
Ord_3176,MEDIUM,2010-06-25
Ord_3177,NOT SPECIFIED,2011-04-24
Ord_3178,MEDIUM,2009-02-07
Ord_3179,HIGH,2010-11-29
Ord_3180,CRITICAL,2011-05-03
Ord_3181,MEDIUM,2012-06-02
Ord_3182,NOT SPECIFIED,2010-04-26
Ord_3183,CRITICAL,2011-12-16
Ord_3184,HIGH,2009-07-01
Ord_3185,NOT SPECIFIED,2012-09-12
Ord_3186,LOW,2009-06-24
Ord_3187,HIGH,2010-08-26
Ord_3188,LOW,2012-04-11
Ord_3189,MEDIUM,2009-01-16
Ord_3190,HIGH,2009-08-24
Ord_3191,MEDIUM,2011-08-30
Ord_3192,NOT SPECIFIED,2010-09-06
Ord_3193,CRITICAL,2012-11-06
Ord_3194,NOT SPECIFIED,2011-11-05
Ord_3195,MEDIUM,2010-08-28
Ord_3196,NOT SPECIFIED,2011-02-14
Ord_3197,MEDIUM,2009-01-26
Ord_3198,HIGH,2012-04-14
Ord_3199,HIGH,2010-09-26
Ord_3200,CRITICAL,2011-07-20
Ord_3201,MEDIUM,2012-02-29
Ord_3202,HIGH,2012-01-11
Ord_3203,HIGH,2011-09-11
Ord_3204,HIGH,2011-04-06
Ord_3205,HIGH,2009-09-28
Ord_3206,CRITICAL,2012-08-17
Ord_3207,LOW,2010-01-01
Ord_3208,CRITICAL,2012-02-17
Ord_3209,NOT SPECIFIED,2010-06-19
Ord_3210,CRITICAL,2010-01-25
Ord_3211,MEDIUM,2010-09-14
Ord_3212,CRITICAL,2012-08-26
Ord_3213,LOW,2012-10-23
Ord_3214,HIGH,2011-10-16
Ord_3215,HIGH,2012-01-23
Ord_3216,HIGH,2009-09-19
Ord_3217,MEDIUM,2009-12-11
Ord_3218,MEDIUM,2010-04-11
Ord_3219,CRITICAL,2010-08-04
Ord_3220,NOT SPECIFIED,2009-07-27
Ord_3221,MEDIUM,2011-01-07
Ord_3222,LOW,2009-11-23
Ord_3223,MEDIUM,2009-05-17
Ord_3224,LOW,2011-11-26
Ord_3225,CRITICAL,2012-09-16
Ord_3226,CRITICAL,2009-09-30
Ord_3227,MEDIUM,2009-03-28
Ord_3228,LOW,2012-09-12
Ord_3229,HIGH,2010-01-09
Ord_3230,HIGH,2011-11-01
Ord_3231,MEDIUM,2012-08-15
Ord_3232,CRITICAL,2011-05-03
Ord_3233,LOW,2009-04-06
Ord_3234,LOW,2009-12-29
Ord_3235,CRITICAL,2009-08-14
Ord_3236,HIGH,2010-08-15
Ord_3237,MEDIUM,2009-01-06
Ord_3238,LOW,2010-05-29
Ord_3239,NOT SPECIFIED,2010-09-30
Ord_3240,MEDIUM,2012-02-27
Ord_3241,MEDIUM,2012-01-12
Ord_3242,LOW,2009-06-03
Ord_3243,HIGH,2011-05-12
Ord_3244,CRITICAL,2012-05-13
Ord_3245,MEDIUM,2012-06-20
Ord_3246,HIGH,2010-05-05
Ord_3247,HIGH,2011-03-22
Ord_3248,HIGH,2009-04-09
Ord_3249,MEDIUM,2011-05-28
Ord_3250,LOW,2011-06-02
Ord_3251,LOW,2010-01-03
Ord_3252,LOW,2011-10-16
Ord_3253,NOT SPECIFIED,2010-08-20
Ord_3254,NOT SPECIFIED,2012-05-18
Ord_3255,CRITICAL,2011-08-08
Ord_3256,MEDIUM,2012-03-22
Ord_3257,NOT SPECIFIED,2009-06-19
Ord_3258,NOT SPECIFIED,2010-08-07
Ord_3259,MEDIUM,2009-01-17
Ord_3260,MEDIUM,2009-01-27
Ord_3261,HIGH,2011-06-30
Ord_3262,HIGH,2012-08-01
Ord_3263,LOW,2011-09-12
Ord_3264,CRITICAL,2010-11-09
Ord_3265,NOT SPECIFIED,2010-06-02
Ord_3266,LOW,2010-04-19
Ord_3267,CRITICAL,2010-08-04
Ord_3268,NOT SPECIFIED,2011-03-11
Ord_3269,CRITICAL,2009-09-25
Ord_3270,MEDIUM,2010-06-21
Ord_3271,HIGH,2009-11-18
Ord_3272,MEDIUM,2009-02-04
Ord_3273,NOT SPECIFIED,2011-06-24
Ord_3274,MEDIUM,2010-07-18
Ord_3275,HIGH,2011-09-27
Ord_3276,MEDIUM,2009-10-04
Ord_3277,NOT SPECIFIED,2010-03-12
Ord_3278,NOT SPECIFIED,2009-01-31
Ord_3279,NOT SPECIFIED,2012-08-07
Ord_3280,MEDIUM,2010-09-17
Ord_3281,HIGH,2012-12-04
Ord_3282,LOW,2010-09-27
Ord_3283,NOT SPECIFIED,2012-12-24
Ord_3284,CRITICAL,2009-05-28
Ord_3285,LOW,2011-01-01
Ord_3286,NOT SPECIFIED,2009-10-01
Ord_3287,LOW,2009-11-08
Ord_3288,LOW,2012-11-22
Ord_3289,LOW,2010-10-23
Ord_3290,NOT SPECIFIED,2011-01-21
Ord_3291,NOT SPECIFIED,2012-02-06
Ord_3292,HIGH,2011-01-01
Ord_3293,LOW,2012-06-27
Ord_3294,CRITICAL,2012-09-30
Ord_3295,CRITICAL,2012-12-16
Ord_3296,CRITICAL,2010-01-17
Ord_3297,NOT SPECIFIED,2011-06-24
Ord_3298,CRITICAL,2009-12-16
Ord_3299,LOW,2012-09-23
Ord_3300,LOW,2011-10-30
Ord_3301,NOT SPECIFIED,2012-11-01
Ord_3302,LOW,2012-06-24
Ord_3303,MEDIUM,2010-03-14
Ord_3304,CRITICAL,2009-09-26
Ord_3305,MEDIUM,2010-02-11
Ord_3306,CRITICAL,2009-06-30
Ord_3307,LOW,2009-03-04
Ord_3308,LOW,2010-10-06
Ord_3309,LOW,2009-10-30
Ord_3310,LOW,2010-09-18
Ord_3311,LOW,2011-04-15
Ord_3312,NOT SPECIFIED,2011-07-13
Ord_3313,LOW,2009-12-25
Ord_3314,MEDIUM,2011-04-15
Ord_3315,CRITICAL,2009-08-18
Ord_3316,HIGH,2011-02-01
Ord_3317,NOT SPECIFIED,2011-12-30
Ord_3318,LOW,2012-03-09
Ord_3319,MEDIUM,2011-12-15
Ord_3320,HIGH,2009-01-18
Ord_3321,LOW,2011-11-25
Ord_3322,CRITICAL,2009-07-17
Ord_3323,LOW,2010-07-20
Ord_3324,HIGH,2010-04-16
Ord_3325,LOW,2011-03-13
Ord_3326,MEDIUM,2012-11-27
Ord_3327,HIGH,2011-01-02
Ord_3328,HIGH,2012-04-13
Ord_3329,NOT SPECIFIED,2009-08-22
Ord_3330,MEDIUM,2011-03-26
Ord_3331,HIGH,2012-02-06
Ord_3332,HIGH,2009-05-07
Ord_3333,HIGH,2009-01-26
Ord_3334,HIGH,2012-03-19
Ord_3335,HIGH,2010-05-26
Ord_3336,CRITICAL,2012-05-09
Ord_3337,NOT SPECIFIED,2010-12-03
Ord_3338,LOW,2009-01-13
Ord_3339,MEDIUM,2009-01-05
Ord_3340,NOT SPECIFIED,2010-11-23
Ord_3341,HIGH,2011-11-19
Ord_3342,CRITICAL,2009-11-07
Ord_3343,MEDIUM,2011-04-21
Ord_3344,MEDIUM,2012-09-29
Ord_3345,HIGH,2011-09-19
Ord_3346,LOW,2012-12-10
Ord_3347,CRITICAL,2009-02-05
Ord_3348,MEDIUM,2011-05-20
Ord_3349,NOT SPECIFIED,2009-05-12
Ord_3350,CRITICAL,2011-10-26
Ord_3351,HIGH,2011-07-07
Ord_3352,NOT SPECIFIED,2012-07-11
Ord_3353,HIGH,2009-11-04
Ord_3354,LOW,2009-10-31
Ord_3355,CRITICAL,2009-10-19
Ord_3356,NOT SPECIFIED,2011-02-28
Ord_3357,LOW,2010-08-28
Ord_3358,LOW,2010-04-30
Ord_3359,HIGH,2010-01-03
Ord_3360,CRITICAL,2009-03-31
Ord_3361,MEDIUM,2012-06-28
Ord_3362,LOW,2011-06-13
Ord_3363,MEDIUM,2012-08-12
Ord_3364,HIGH,2010-04-09
Ord_3365,LOW,2012-10-05
Ord_3366,MEDIUM,2011-07-27
Ord_3367,LOW,2012-05-12
Ord_3368,MEDIUM,2012-11-19
Ord_3369,CRITICAL,2009-02-10
Ord_3370,HIGH,2009-10-17
Ord_3371,CRITICAL,2012-01-04
Ord_3372,MEDIUM,2012-09-09
Ord_3373,MEDIUM,2010-07-16
Ord_3374,MEDIUM,2009-10-29
Ord_3375,LOW,2010-10-08
Ord_3376,HIGH,2011-11-18
Ord_3377,LOW,2012-01-26
Ord_3378,NOT SPECIFIED,2010-01-06
Ord_3379,HIGH,2012-01-19
Ord_3380,CRITICAL,2012-09-18
Ord_3381,MEDIUM,2010-08-13
Ord_3382,LOW,2009-08-28
Ord_3383,MEDIUM,2011-10-11
Ord_3384,LOW,2012-11-24
Ord_3385,HIGH,2012-04-27
Ord_3386,CRITICAL,2011-02-22
Ord_3387,CRITICAL,2010-04-29
Ord_3388,LOW,2012-12-24
Ord_3389,LOW,2010-07-31
Ord_3390,NOT SPECIFIED,2009-04-07
Ord_3391,MEDIUM,2009-03-10
Ord_3392,LOW,2009-02-15
Ord_3393,MEDIUM,2012-04-02
Ord_3394,NOT SPECIFIED,2010-11-29
Ord_3395,CRITICAL,2009-06-01
Ord_3396,CRITICAL,2012-12-02
Ord_3397,NOT SPECIFIED,2011-11-18
Ord_3398,MEDIUM,2009-02-04
Ord_3399,LOW,2011-08-05
Ord_3400,CRITICAL,2009-04-21
Ord_3401,MEDIUM,2010-10-31
Ord_3402,NOT SPECIFIED,2010-05-20
Ord_3403,MEDIUM,2010-09-04
Ord_3404,HIGH,2010-10-18
Ord_3405,MEDIUM,2012-06-05
Ord_3406,NOT SPECIFIED,2012-03-28
Ord_3407,LOW,2009-07-07
Ord_3408,HIGH,2009-11-10
Ord_3409,LOW,2012-03-30
Ord_3410,NOT SPECIFIED,2009-07-09
Ord_3411,NOT SPECIFIED,2011-06-10
Ord_3412,LOW,2009-03-24
Ord_3413,HIGH,2009-07-03
Ord_3414,CRITICAL,2009-01-20
Ord_3415,MEDIUM,2011-06-18
